,Portfolio,date,ret
1682,Second,1989-03-01,0.004324658785907063
1683,Second,1989-04-01,0.007123060822775309
1684,Second,1989-05-01,0.004730290674312998
1685,Second,1989-06-01,0.006433436464368792
1686,Second,1989-07-01,0.007044929928349127
1687,Second,1989-08-01,0.00211489718671317
1688,Second,1989-09-01,0.007724097756093195
1689,Second,1989-10-01,0.0033525044909274234
1690,Second,1989-11-01,0.0033742246080199737
1691,Second,1989-12-01,0.007471281286562991
1692,Second,1990-01-01,0.0033659831909984596
1693,Second,1990-02-01,0.0020522044079224993
1694,Second,1990-03-01,0.00552799317670028
1695,Second,1990-04-01,0.00664199786228585
1696,Second,1990-05-01,0.0010156003183557406
1697,Second,1990-06-01,0.00020589850408842257
1698,Second,1990-07-01,0.002866850082917712
1699,Second,1990-08-01,0.0051224101128773125
1700,Second,1990-09-01,0.002052241443724361
1701,Second,1990-10-01,0.0009681921696769662
1702,Second,1990-11-01,0.0004938281814593687
1703,Second,1990-12-01,0.007801640423335183
1704,Second,1991-01-01,0.0015071886449472428
1705,Second,1991-02-01,0.0013003005239442284
1706,Second,1991-03-01,0.0027353789181450926
1707,Second,1991-04-01,0.005208803299282941
1708,Second,1991-05-01,0.008000475878604937
1709,Second,1991-06-01,0.008170451145224704
1710,Second,1991-07-01,0.006155130489440493
1711,Second,1991-08-01,0.005322058835497638
1712,Second,1991-09-01,0.003512666861639535
1713,Second,1991-10-01,0.0053419145525390385
1714,Second,1991-11-01,0.001294986328209229
1715,Second,1991-12-01,0.0011507568295040904
1716,Second,1992-01-01,0.0036806363038316635
1717,Second,1992-02-01,0.0017443080442649786
1718,Second,1992-03-01,0.001160621703044364
1719,Second,1992-04-01,0.005171642657733668
1720,Second,1992-05-01,0.002442522827339536
1721,Second,1992-06-01,0.003975718952299594
1722,Second,1992-07-01,0.004118324008395578
1723,Second,1992-08-01,0.0015103692463307736
1724,Second,1992-09-01,3.88682783135826e-06
1725,Second,1992-10-01,0.0018367667653000916
1726,Second,1992-11-01,0.003878885808361979
1727,Second,1992-12-01,0.0032222217326987
1728,Second,1993-01-01,0.005507888879533776
1729,Second,1993-02-01,0.005943120626901898
1730,Second,1993-03-01,0.007583789537338824
1731,Second,1993-04-01,0.0021517195729640623
1732,Second,1993-05-01,0.007055987121472544
1733,Second,1993-06-01,0.0036700895972164274
1734,Second,1993-07-01,0.00151209954429688
1735,Second,1993-08-01,0.004705974387069866
1736,Second,1993-09-01,0.005012056246264227
1737,Second,1993-10-01,0.0008883195467490325
1738,Second,1993-11-01,0.0028098837999381908
1739,Second,1993-12-01,0.0034244507235801783
1740,Second,1994-01-01,0.0025017444578886326
1741,Second,1994-02-01,0.005794498078531452
1742,Second,1994-03-01,0.0011498431453030736
1743,Second,1994-04-01,0.003915056561195956
1744,Second,1994-05-01,6.850860113983282e-05
1745,Second,1994-06-01,0.002443755500761727
1746,Second,1994-07-01,0.008103365442170857
1747,Second,1994-08-01,0.0007589795500592791
1748,Second,1994-09-01,0.006403262436799048
1749,Second,1994-10-01,0.003926461216957406
1750,Second,1994-11-01,0.002003949051821342
1751,Second,1994-12-01,0.00533203428296234
1752,Second,1995-01-01,0.006431672156919538
1753,Second,1995-02-01,0.0011783472685643938
1754,Second,1995-03-01,0.007116326408298011
1755,Second,1995-04-01,0.0020629734504558905
1756,Second,1995-05-01,0.006457832001833672
1757,Second,1995-06-01,0.0003708684746925123
1758,Second,1995-07-01,0.002278317620701812
1759,Second,1995-08-01,0.004618877046267122
1760,Second,1995-09-01,0.007197991423188684
1761,Second,1995-10-01,0.006451828423831689
1762,Second,1995-11-01,0.0034731152391429495
1763,Second,1995-12-01,0.006042654479997034
1764,Second,1996-01-01,0.004494084203243332
1765,Second,1996-02-01,0.0009059289514045045
1766,Second,1996-03-01,0.0006879865421852445
1767,Second,1996-04-01,0.0025529430479344444
1768,Second,1996-05-01,0.003193496078341388
1769,Second,1996-06-01,0.007173662093089818
1770,Second,1996-07-01,0.005666473700211415
1771,Second,1996-08-01,0.006048893323569125
1772,Second,1996-09-01,0.008211898157510176
1773,Second,1996-10-01,0.0003469816254849665
1774,Second,1996-11-01,0.00044071508154517415
1775,Second,1996-12-01,0.00031463573076423353
1776,Second,1997-01-01,0.0061344014538033545
1777,Second,1997-02-01,0.007990109904122553
1778,Second,1997-03-01,0.00011254782524599364
1779,Second,1997-04-01,0.003255859645495416
1780,Second,1997-05-01,0.007658034402722406
1781,Second,1997-06-01,0.0019503949142531552
1782,Second,1997-07-01,0.004012351828780905
1783,Second,1997-08-01,0.003803538914287157
1784,Second,1997-09-01,0.005619465327129767
1785,Second,1997-10-01,0.006473524784301038
1786,Second,1997-11-01,0.0068698182728741146
1787,Second,1997-12-01,0.005927728496354479
1788,Second,1998-01-01,0.0012301032716973332
1789,Second,1998-02-01,9.588912937456747e-05
1790,Second,1998-03-01,0.008252846983933089
1791,Second,1998-04-01,0.006876955418716728
1792,Second,1998-05-01,0.006243016342786454
1793,Second,1998-06-01,0.006801880319439842
1794,Second,1998-07-01,0.003836058304009429
1795,Second,1998-08-01,0.00247603735125969
1796,Second,1998-09-01,0.007121754316546737
1797,Second,1998-10-01,0.004486278721136236
1798,Second,1998-11-01,0.008013594579530645
1799,Second,1998-12-01,0.001683776687922911
1800,Second,1999-01-01,0.003322877197755883
1801,Second,1999-02-01,0.007482242342931672
1802,Second,1999-03-01,0.0018127584364607643
1803,Second,1999-04-01,0.0059765888661700035
1804,Second,1999-05-01,0.00702412833681006
1805,Second,1999-06-01,0.004243409790825183
1806,Second,1999-07-01,0.002315423623133825
1807,Second,1999-08-01,0.006419875843286994
1808,Second,1999-09-01,0.00749063648941668
1809,Second,1999-10-01,0.00018860811019606646
1810,Second,1999-11-01,0.005845284221741781
1811,Second,1999-12-01,0.0040312655340122815
1812,Second,2000-01-01,0.0048202728069570155
1813,Second,2000-02-01,0.007151419633683702
1814,Second,2000-03-01,0.0005245757428493804
1815,Second,2000-04-01,0.0011335450107708154
1816,Second,2000-05-01,0.004364169125151007
1817,Second,2000-06-01,0.003947551352526377
1818,Second,2000-07-01,0.0025949630322211832
1819,Second,2000-08-01,0.0028361884029304524
1820,Second,2000-09-01,0.0032034552115694412
1821,Second,2000-10-01,0.0023989329960818428
1822,Second,2000-11-01,0.002115205593588611
1823,Second,2000-12-01,0.0048493042281751945
1824,Second,2001-01-01,0.0044242602306420195
1825,Second,2001-02-01,0.0077950937394645125
1826,Second,2001-03-01,2.3090850053889926e-05
1827,Second,2001-04-01,0.0023976179145085773
1828,Second,2001-05-01,0.00237224976105261
1829,Second,2001-06-01,0.005576524970597723
1830,Second,2001-07-01,0.004316632042422742
1831,Second,2001-08-01,0.006919644202903885
1832,Second,2001-09-01,0.003400326975138023
1833,Second,2001-10-01,0.005585081485103565
1834,Second,2001-11-01,0.0059122669432607605
1835,Second,2001-12-01,0.008141995945945463
1836,Second,2002-01-01,0.0010891590279521717
1837,Second,2002-02-01,0.006216616397697494
1838,Second,2002-03-01,0.0005396752951632916
1839,Second,2002-04-01,0.005157936611814342
1840,Second,2002-05-01,0.000893915993547396
1841,Second,2002-06-01,0.00051545634483559
1842,Second,2002-07-01,0.005122878237885939
1843,Second,2002-08-01,0.007042708970650761
1844,Second,2002-09-01,0.0011491476805514749
1845,Second,2002-10-01,0.006245579982873598
1846,Second,2002-11-01,0.002582798930248378
1847,Second,2002-12-01,0.0013154648163057623
1848,Second,2003-01-01,0.007621362110949457
1849,Second,2003-02-01,0.0038340833818673674
1850,Second,2003-03-01,0.005723669828966949
1851,Second,2003-04-01,0.005109727164616494
1852,Second,2003-05-01,0.004766307235005333
1853,Second,2003-06-01,0.0015373890182482123
1854,Second,2003-07-01,0.003496395400491171
1855,Second,2003-08-01,0.006678759159855859
1856,Second,2003-09-01,0.002166194229465897
1857,Second,2003-10-01,0.0006864403196458535
1858,Second,2003-11-01,0.005704445178971224
1859,Second,2003-12-01,0.006271246285015212
1860,Second,2004-01-01,0.006907002883673565
1861,Second,2004-02-01,0.005147158580754414
1862,Second,2004-03-01,0.002480002724296329
1863,Second,2004-04-01,0.001449629924545635
1864,Second,2004-05-01,0.002547967091828916
1865,Second,2004-06-01,1.696408685142777e-05
1866,Second,2004-07-01,0.0021234745974394705
1867,Second,2004-08-01,0.004010246117197122
1868,Second,2004-09-01,0.006955753771983806
1869,Second,2004-10-01,0.0021568851716355308
1870,Second,2004-11-01,0.0009321912091305062
1871,Second,2004-12-01,0.002584811961632489
1872,Second,2005-01-01,0.006738718255559331
1873,Second,2005-02-01,0.007926069918947802
1874,Second,2005-03-01,0.0006303748932817747
1875,Second,2005-04-01,0.006528224966266363
1876,Second,2005-05-01,0.0038382974473996005
1877,Second,2005-06-01,0.003818343288780233
1878,Second,2005-07-01,0.0042524125576278975
1879,Second,2005-08-01,0.006317514214787485
1880,Second,2005-09-01,0.007637236654409644
1881,Second,2005-10-01,0.0010706870332880378
1882,Second,2005-11-01,0.002154862547848598
1883,Second,2005-12-01,0.005806375983916675
1884,Second,2006-01-01,4.866881511791932e-05
1885,Second,2006-02-01,0.005769165843684302
1886,Second,2006-03-01,0.0038301394374858724
1887,Second,2006-04-01,0.003754362652332242
1888,Second,2006-05-01,0.006168459810365196
1889,Second,2006-06-01,0.003016854847285928
1890,Second,2006-07-01,0.0011434081153639123
1891,Second,2006-08-01,0.005431428719300422
1892,Second,2006-09-01,0.0065242043699631665
1893,Second,2006-10-01,0.007935290358085824
1894,Second,2006-11-01,0.0024154192910309474
1895,Second,2006-12-01,0.005738297288580545
1896,Second,2007-01-01,0.006416149428481344
1897,Second,2007-02-01,0.0038198195315019964
1898,Second,2007-03-01,0.00782305394699419
1899,Second,2007-04-01,0.006359828423916845
1900,Second,2007-05-01,0.0011406889182116104
1901,Second,2007-06-01,0.004638771760219715
1902,Second,2007-07-01,0.0038724847238896768
1903,Second,2007-08-01,0.002030182729350698
1904,Second,2007-09-01,0.001124337104610268
1905,Second,2007-10-01,0.004508159210228379
1906,Second,2007-11-01,0.007640498692042634
1907,Second,2007-12-01,0.00636207697687679
1908,Second,2008-01-01,0.0012654845333123377
1909,Second,2008-02-01,0.00705480585663175
1910,Second,2008-03-01,0.0018485278328296865
1911,Second,2008-04-01,0.006807004816999201
1912,Second,2008-05-01,0.007707128425910827
1913,Second,2008-06-01,0.003797764540486457
1914,Second,2008-07-01,0.00586906721811541
1915,Second,2008-08-01,0.003984608033056308
1916,Second,2008-09-01,0.003544825974653301
1917,Second,2008-10-01,0.003959557343970381
1918,Second,2008-11-01,0.002805402000032442
1919,Second,2008-12-01,0.0030550418553208837
1920,Second,2009-01-01,0.0015704136859417007
1921,Second,2009-02-01,0.005389429503265031
1922,Second,2009-03-01,0.008128472234951951
1923,Second,2009-04-01,0.001363375136902195
1924,Second,2009-05-01,0.0032559578919637453
1925,Second,2009-06-01,0.0023577235347113745
1926,Second,2009-07-01,0.006441880045732977
1927,Second,2009-08-01,0.0030058185816420786
1928,Second,2009-09-01,3.6011924929417e-05
1929,Second,2009-10-01,0.0026112263111978035
1930,Second,2009-11-01,0.003965856002592083
1931,Second,2009-12-01,0.0013226689248894252
1932,Second,2010-01-01,0.0014482384238640557
1933,Second,2010-02-01,0.00120998750960865
1934,Second,2010-03-01,0.007130612150433135
1935,Second,2010-04-01,0.0015448405567459235
1936,Second,2010-05-01,0.004235308810242546
1937,Second,2010-06-01,0.00295984642854307
1938,Second,2010-07-01,0.00821795895091943
1939,Second,2010-08-01,0.005958193562006914
1940,Second,2010-09-01,0.004005208273857596
1941,Second,2010-10-01,0.0075723990256332425
1942,Second,2010-11-01,0.0020438813259049606
1943,Second,2010-12-01,0.0003286883568515087
1944,Second,2011-01-01,0.002269460083321965
1945,Second,2011-02-01,0.004546549515933918
1946,Second,2011-03-01,0.008059749034880492
1947,Second,2011-04-01,0.0031937927848312833
1948,Second,2011-05-01,0.00518973993486484
1949,Second,2011-06-01,0.004518150858177507
1950,Second,2011-07-01,0.005747579470488761
1951,Second,2011-08-01,0.0037753022028472636
1952,Second,2011-09-01,0.002291321691785067
1953,Second,2011-10-01,0.004432399508198278
1954,Second,2011-11-01,0.00339285236604428
1955,Second,2011-12-01,0.00033047175069185567
1956,Second,2012-01-01,0.007936161641131497
1957,Second,2012-02-01,0.008174103893463732
1958,Second,2012-03-01,0.0013475217465010515
1959,Second,2012-04-01,0.007635879377843492
1960,Second,2012-05-01,0.006774232517871573
1961,Second,2012-06-01,0.006518356798300664
1962,Second,2012-07-01,0.005759809933367283
1963,Second,2012-08-01,0.005402732558285061
1964,Second,2012-09-01,0.004909677010311837
1965,Second,2012-10-01,0.0017475726015279487
1966,Second,2012-11-01,0.008225726258571762
1967,Second,2012-12-01,0.007336299008163458
1968,Second,2013-01-01,0.00019975795125585504
1969,Second,2013-02-01,0.008167118004637864
1970,Second,2013-03-01,0.004655814425774197
1971,Second,2013-04-01,0.006389263647454041
1972,Second,2013-05-01,0.0069961317955296995
1973,Second,2013-06-01,0.0023074959274781196
1974,Second,2013-07-01,0.0009399854171529378
1975,Second,2013-08-01,0.004329381138681155
1976,Second,2013-09-01,0.004586346764198103
1977,Second,2013-10-01,0.0022432072362556675
1978,Second,2013-11-01,0.00379907456683592
1979,Second,2013-12-01,0.000954372843610767
1980,Second,2014-01-01,0.006645270454777959
1981,Second,2014-02-01,0.007894144212919767
1982,Second,2014-03-01,1.750541721905474e-05
1983,Second,2014-04-01,0.002713596747376564
1984,Second,2014-05-01,0.0032830076492759144
1985,Second,2014-06-01,0.0014231049650991034
1986,Second,2014-07-01,0.008150421247617732
1987,Second,2014-08-01,0.0019094244725947219
1988,Second,2014-09-01,0.006300486452090226
1989,Second,2014-10-01,0.003061254861773171
1990,Second,2014-11-01,0.0057746997586818625
1991,Second,2014-12-01,0.000724930132672714
1992,Second,2015-01-01,0.0024446391569433613
1993,Second,2015-02-01,0.005545251735520733
1994,Second,2015-03-01,0.0015544920589874722
1995,Second,2015-04-01,0.00331982383363201
1996,Second,2015-05-01,0.008203669103658403
1997,Second,2015-06-01,0.005011132657153182
1998,Second,2015-07-01,0.0008826272055586587
1999,Second,2015-08-01,0.00036326034530981174
2000,Second,2015-09-01,0.0028976451014597632
2001,Second,2015-10-01,0.007876471685447245
2002,Second,2015-11-01,0.007991155855660915
2003,Second,2015-12-01,0.0019122658170244323
2004,Second,2016-01-01,0.004087076981344651
2005,Second,2016-02-01,0.006259105369326076
2006,Second,2016-03-01,0.007786020797549344
2007,Second,2016-04-01,0.0017951786970392615
2008,Second,2016-05-01,0.003954689687236706
2009,Second,2016-06-01,0.004095449121717702
2010,Second,2016-07-01,0.00799323788124202
2011,Second,2016-08-01,0.0031879147908685196
2012,Second,2016-09-01,0.0026852849876112758
2013,Second,2016-10-01,0.0035059244017040573
2014,Second,2016-11-01,0.0018485805383812559
2015,Second,2016-12-01,0.0034467936421203604
2016,Second,2017-01-01,0.006340175395537665
2017,Second,2017-02-01,0.003405365054388845
2018,Second,2017-03-01,0.0007964305696656673
2019,Second,2017-04-01,0.0011261953722258079
2020,Second,2017-05-01,0.004703982134587576
2021,Second,2017-06-01,0.002907704883566775
2022,Second,2017-07-01,0.0049926326268923404
2023,Second,2017-08-01,0.0011907558980080086
2024,Second,2017-09-01,0.0029383965055971117
2025,Second,2017-10-01,0.007839965744133157
2026,Second,2017-11-01,0.00036809618625055404
2027,Second,2017-12-01,0.006545573896567026
2028,Second,2018-01-01,0.007016969488340533
2029,Second,2018-02-01,0.004510627446369434
2030,Second,2018-03-01,0.006544906064442413
2031,Second,2018-04-01,0.005470284286393749
2032,Second,2018-05-01,0.0011028763590873421
2033,Second,2018-06-01,0.004343818864228381
2034,Second,2018-07-01,0.0012887644028688186
2035,Second,2018-08-01,0.0005030768619892388
2036,Second,2018-09-01,0.001924374306710185
2037,Second,2018-10-01,0.004861759904405862
2038,Second,2018-11-01,0.00275936161514675
2039,Second,2018-12-01,0.0017920157190675643
2040,Second,2019-01-01,0.0031688482495741714
2041,Second,2019-02-01,0.0016022377684761363
2042,Second,2019-03-01,0.0012821749645476148
2043,Second,2019-04-01,0.0030692562060332385
2044,Second,2019-05-01,0.00020825318086170792
2045,Second,2019-06-01,0.0057863224707716135
2046,Second,2019-07-01,0.005084060767119151
2047,Second,2019-08-01,0.0055453645334106174
2048,Second,2019-09-01,0.0063317820588794085
2049,Second,2019-10-01,0.00201213915452161
2050,Second,2019-11-01,0.006925155401061165
2051,Second,2019-12-01,0.002700580664829705
2052,Second,2020-01-01,0.002824101593457475
2053,Second,2020-02-01,0.006675474222618359
2054,Second,2020-03-01,0.005878453705075396
2055,Second,2020-04-01,0.006319385948280708
2056,Second,2020-05-01,0.00532828125155255
2057,Second,2020-06-01,0.0031456316617315323
2058,Second,2020-07-01,0.004451534838964165
2059,Second,2020-08-01,0.004232668881431721
2060,Second,2020-09-01,0.0015103496970899919
2061,Second,2020-10-01,0.0062039325435639505
2062,Second,2020-11-01,0.005800606074764987
2063,Second,2020-12-01,0.0032064562899751688
2064,Second,2021-01-01,0.00778999399390223
2065,Second,2021-02-01,0.003256527559716346
2066,Second,2021-03-01,0.001197298596632206
2067,Second,2021-04-01,0.008303060222508592
2068,Second,2021-05-01,0.006393209954833208
2069,Second,2021-06-01,0.004826114602024914
2070,Second,2021-07-01,0.00507827388674974
2071,Second,2021-08-01,0.002601726915396672
2072,Second,2021-09-01,0.004920716664324068
2073,Second,2021-10-01,0.007326021701444337
2074,Second,2021-11-01,0.0018892869319401344
2075,Second,2021-12-01,0.0013518645617475982
2076,Second,2022-01-01,0.006497444456710295
2077,Second,2022-02-01,0.005679720697589855
2078,Second,2022-03-01,0.0017237512155467705
2079,Second,2022-04-01,0.005616928135097883
2080,Second,2022-05-01,0.006002288993324056
2081,Second,2022-06-01,0.0023454176575731706
2082,Second,2022-07-01,0.002550455575878295
2083,Second,2022-08-01,0.0012551362438853917
2084,Second,2022-09-01,0.0046476290611900655
2085,Second,2022-10-01,0.005403221346926292
2086,Second,2022-11-01,0.004642976048268811
2087,Second,2022-12-01,0.0023132719868107924
2088,Second,2023-01-01,0.004093921608324455
2089,Second,2023-02-01,0.00276147367891927
2090,Second,2023-03-01,0.0027989777169328536
2091,Second,2023-04-01,0.0036846998036658453
2092,Second,2023-05-01,0.0034267093892372804
2093,Second,2023-06-01,0.002759695020564034
2094,Second,2023-07-01,0.003462663987002021
2095,Second,2023-08-01,0.000696197242908129
2096,Second,2023-09-01,0.0018331173228150828
2097,Second,2023-10-01,0.008332111126408392
2098,Second,2023-11-01,0.005253017257108697
2099,Second,2023-12-01,0.003912413616515456
2100,Second,2024-01-01,0.0001970473202397636
2101,Second,2024-02-01,0.0014181798396442975
2102,Second,2024-03-01,0.0003426112694824327
2103,Second,2024-04-01,0.0023787955987942377
2104,Second,2024-05-01,0.005358819661582001
2105,Second,2024-06-01,0.004655095869067985
2106,Second,2024-07-01,0.00016901244385786977
2107,Second,2024-08-01,0.005007920025591324
2108,Second,2024-09-01,0.00018374781654284986
2109,Second,2024-10-01,0.0013250320096831858
2110,Second,2024-11-01,0.0013898636348707832
2111,Second,2024-12-01,0.007164607466102685
2112,Second,2025-01-01,0.001738539265796163
2113,Second,2025-02-01,0.007217215786553716
2114,Second,2025-03-01,0.0048424968980926965
2115,Second,2025-04-01,0.005594405941495575
2116,Second,2025-05-01,0.0045929808428608315
2117,Second,2025-06-01,0.0052328878798769156
2118,Second,2025-07-01,0.0006202571949528705
2119,Second,2025-08-01,0.003438926823219863
2120,Second,2025-09-01,0.0021858287228851774
2121,Second,2025-10-01,0.006098861849765807
2122,Second,2025-11-01,0.0006307954130451191
2123,Second,2025-12-01,0.006436903629616465
2124,Second,2026-01-01,0.000618637815298768
2125,Second,2026-02-01,0.003003728455975792
2126,Second,2026-03-01,0.004301215077387478
2127,Second,2026-04-01,0.007569012452592324
2128,Second,2026-05-01,0.0064310155758443045
2129,Second,2026-06-01,0.0003713722520322908
2130,Second,2026-07-01,0.007015783156482328
2131,Second,2026-08-01,0.006180166851341875
2132,Second,2026-09-01,0.0016566099856668163
2133,Second,2026-10-01,0.005756526571624586
2134,Second,2026-11-01,0.00483471812404661
2135,Second,2026-12-01,0.0036721392110444775
2136,Second,2027-01-01,0.006911972128777234
2137,Second,2027-02-01,0.0023123702305805653
2138,Second,2027-03-01,0.000721607555165842
2139,Second,2027-04-01,0.007709506774434207
2140,Second,2027-05-01,0.0073783581297438856
2141,Second,2027-06-01,0.007073152883455284
2142,Second,2027-07-01,0.002967900260199671
2143,Second,2027-08-01,0.006195984502266193
2144,Second,2027-09-01,0.0009398470787068948
2145,Second,2027-10-01,0.008111991388528564
2146,Second,2027-11-01,0.004104318447012409
2147,Second,2027-12-01,0.00646398783597109
2148,Second,2028-01-01,0.005497318019784678
2149,Second,2028-02-01,0.0023266868578019277
2150,Second,2028-03-01,0.0007606693528283443
2151,Second,2028-04-01,0.005516415764317312
2152,Second,2028-05-01,0.0007086169509322365
2153,Second,2028-06-01,0.004158516253879452
2154,Second,2028-07-01,0.004306379527800482
2155,Second,2028-08-01,0.001653433495594491
2156,Second,2028-09-01,0.008272465945366956
2157,Second,2028-10-01,0.006885441078435847
2158,Second,2028-11-01,0.003506392004841092
2159,Second,2028-12-01,0.008104790970612879
2160,Second,2029-01-01,0.002654048686866628
2161,Second,2029-02-01,0.007823187062481628
2162,Second,2029-03-01,0.00048583705745769423
2163,Second,2029-04-01,0.005263955924954506
2164,Second,2029-05-01,0.006718070429328889
2165,Second,2029-06-01,0.0011515386272249637
2166,Second,2029-07-01,0.005443170149641301
2167,Second,2029-08-01,0.0020486518272686215
2168,Second,2029-09-01,0.0036270449148839553
2169,Second,2029-10-01,0.004492741598824474
2170,Second,2029-11-01,0.002892824786467089
2171,Second,2029-12-01,0.0056902166685889495
2172,Second,2030-01-01,0.0010648598160967332
2173,Second,2030-02-01,0.0032240926811570184
2174,Second,2030-03-01,0.003071257685585365
2175,Second,2030-04-01,0.004271818615521779
2176,Second,2030-05-01,0.0028717455141877178
2177,Second,2030-06-01,0.004760061489776766
2178,Second,2030-07-01,0.007545208613444013
2179,Second,2030-08-01,0.006943197243876302
2180,Second,2030-09-01,0.00747689244985446
2181,Second,2030-10-01,0.004513720291648308
2182,Second,2030-11-01,0.0009170606996532558
2183,Second,2030-12-01,0.006374518699425075
2184,Second,2031-01-01,0.004305345620875179
2185,Second,2031-02-01,0.004723655650071828
2186,Second,2031-03-01,0.00024313431161112896
2187,Second,2031-04-01,0.005182196880413834
2188,Second,2031-05-01,0.0011766209843664037
2189,Second,2031-06-01,0.00561228984650806
2190,Second,2031-07-01,0.0018240408904508121
2191,Second,2031-08-01,0.0003670510679798613
2192,Second,2031-09-01,0.001393887740282923
2193,Second,2031-10-01,0.003990685751368831
2194,Second,2031-11-01,0.00286541816762964
2195,Second,2031-12-01,0.005030647175113521
2196,Second,2032-01-01,0.002938931409007612
2197,Second,2032-02-01,0.006495265251883959
2198,Second,2032-03-01,0.006299352779682242
2199,Second,2032-04-01,0.004448560750845255
2200,Second,2032-05-01,0.00600915618019197
2201,Second,2032-06-01,0.004319615257266454
2202,Second,2032-07-01,0.00033152447564119557
2203,Second,2032-08-01,0.0007403022421540284
2204,Second,2032-09-01,0.0019509202436119282
2205,Second,2032-10-01,0.007587038865876334
2206,Second,2032-11-01,0.004962517438152037
2207,Second,2032-12-01,0.0034674517207085465
2208,Second,2033-01-01,0.007767182579428306
2209,Second,2033-02-01,0.0005773630235156035
2210,Second,2033-03-01,0.003939094148272208
2211,Second,2033-04-01,0.0017889886416098037
2212,Second,2033-05-01,0.00017666748505467677
2213,Second,2033-06-01,0.0003517599326074511
2214,Second,2033-07-01,0.005253155912418476
2215,Second,2033-08-01,0.004720390031495815
2216,Second,2033-09-01,0.007366585448732022
2217,Second,2033-10-01,0.003856043928147909
2218,Second,2033-11-01,0.007076819521807629
2219,Second,2033-12-01,0.0066398972802234136
2220,Second,2034-01-01,0.003861683443663281
2221,Second,2034-02-01,0.004591606674208389
2222,Second,2034-03-01,0.0028621218911688553
2223,Second,2034-04-01,0.006420647745958011
2224,Second,2034-05-01,0.004926211655784238
2225,Second,2034-06-01,0.005566849775344301
2226,Second,2034-07-01,0.005441559340569659
2227,Second,2034-08-01,0.0026029145995168017
2228,Second,2034-09-01,0.006935841052235022
2229,Second,2034-10-01,0.005982174836370268
2230,Second,2034-11-01,0.0014971378679528922
2231,Second,2034-12-01,0.005247810747116799
2232,Second,2035-01-01,0.006002498922998835
2233,Second,2035-02-01,0.0022392636185214216
2234,Second,2035-03-01,0.0006963753225331872
2235,Second,2035-04-01,3.4658405235189296e-05
2236,Second,2035-05-01,0.006150363920165178
2237,Second,2035-06-01,0.006811170345736874
2238,Second,2035-07-01,0.0060353441696795245
2239,Second,2035-08-01,0.000943020777360289
2240,Second,2035-09-01,0.005324678629707149
2241,Second,2035-10-01,0.004484487773417836
2242,Second,2035-11-01,0.006985255697764264
2243,Second,2035-12-01,0.0028305697329453713
2244,Second,2036-01-01,5.885660904213219e-05
2245,Second,2036-02-01,0.0023235315460593746
2246,Second,2036-03-01,0.007193182618551126
2247,Second,2036-04-01,0.006235207768308165
2248,Second,2036-05-01,0.0042785381272111185
2249,Second,2036-06-01,0.007200982846031283
2250,Second,2036-07-01,0.001631498536481607
2251,Second,2036-08-01,0.0040260276772306315
2252,Second,2036-09-01,0.00032476954796277767
2253,Second,2036-10-01,0.00449116619777866
2254,Second,2036-11-01,0.007578101413726699
2255,Second,2036-12-01,0.0018051550716314238
2256,Second,2037-01-01,0.0037518151296019827
2257,Second,2037-02-01,0.0027589437655853484
2258,Second,2037-03-01,0.0069844691159527475
2259,Second,2037-04-01,0.005802284712726045
2260,Second,2037-05-01,0.004018886900094373
2261,Second,2037-06-01,0.001158639664817577
2262,Second,2037-07-01,0.004562926102793691
2263,Second,2037-08-01,0.003073606306877427
2264,Second,2037-09-01,0.0026926037436540927
2265,Second,2037-10-01,0.0021086812554218116
2266,Second,2037-11-01,0.0019149393947402837
2267,Second,2037-12-01,0.0051679585156211225
2268,Second,2038-01-01,0.004314609333232372
2269,Second,2038-02-01,0.002496075153184173
2270,Second,2038-03-01,0.007304773577896098
2271,Second,2038-04-01,0.0018563290054787165
2272,Second,2038-05-01,0.00430956528936585
2273,Second,2038-06-01,0.007022019292999592
2274,Second,2038-07-01,0.004811065124701793
2275,Second,2038-08-01,0.008155072277950027
2276,Second,2038-09-01,0.008254490429089089
2277,Second,2038-10-01,0.0006157411029990955
2278,Second,2038-11-01,0.001875879235760843
2279,Second,2038-12-01,0.0027797243951530335
2280,Second,2039-01-01,0.0031683936429805306
2281,Second,2039-02-01,0.008322342606372907
2282,Second,2039-03-01,0.0022075304170725246
2283,Second,2039-04-01,0.002119603014905209
2284,Second,2039-05-01,0.006852550311958099
2285,Second,2039-06-01,0.005886167154094718
2286,Second,2039-07-01,0.004197683609712101
2287,Second,2039-08-01,0.007616942596051657
2288,Second,2039-09-01,0.0005318766778174777
2289,Second,2039-10-01,0.006259484865171769
2290,Second,2039-11-01,0.004284201853675135
2291,Second,2039-12-01,0.0005607504923909777
2292,Second,2040-01-01,0.006646339039126445
2293,Second,2040-02-01,0.0076204142432791085
2294,Second,2040-03-01,0.0005349960412263386
2295,Second,2040-04-01,0.00556221238335467
2296,Second,2040-05-01,0.0009451155911753143
2297,Second,2040-06-01,0.0010591006919704595
2298,Second,2040-07-01,0.00445444003410331
2299,Second,2040-08-01,0.0001252035799399587
2300,Second,2040-09-01,0.0007179704836273402
2301,Second,2040-10-01,0.005835159682624003
2302,Second,2040-11-01,0.0030836206631029346
2303,Second,2040-12-01,0.007893871413696078
2304,Second,2041-01-01,0.005588401711301661
2305,Second,2041-02-01,0.004668305150875245
